i,Process10,Process20,Process30
47978,861,1701,2602
47979,861,1701,2602
47980,861,1701,2602
47981,861,1701,2602
47982,861,1701,2602
47983,861,1701,2602
47984,861,1701,2602
47985,861,1701,2602
47986,861,1701,2602
47987,861,1701,2602
47988,861,1701,2602
47989,861,1701,2602
47990,861,1701,2602
47991,861,1701,2602
47992,861,1701,2602
47993,861,1701,2602
47994,861,1701,2602
47995,861,1701,2602
47996,861,1701,2602
47997,861,1701,2602
47998,861,1701,2602
47999,861,1701,2602
48000,861,1701,2602
48001,861,1701,2602
48002,861,1701,2602
48003,861,1701,2602
48004,861,1701,2602
48005,861,1701,2602
48006,861,1701,2603
48007,861,1701,2603
48008,861,1701,2603
48009,861,1701,2603
48010,861,1701,2603
48011,861,1701,2603
48012,861,1701,2603
48013,861,1701,2603
48014,861,1701,2603
48015,861,1701,2603
48016,861,1701,2603
48017,861,1702,2603
48018,861,1702,2603
48019,861,1702,2603
48020,861,1702,2603
48021,861,1702,2603
48022,861,1702,2603
48023,861,1702,2604
48024,861,1702,2604
48025,861,1702,2604
48026,861,1702,2604
48027,861,1702,2604
48028,861,1702,2604
48029,861,1702,2604
48030,861,1702,2604
48031,861,1702,2604
48032,861,1702,2604
48033,861,1702,2604
48034,861,1702,2605
48035,861,1702,2605
48036,861,1702,2605
48037,861,1702,2605
48038,861,1702,2605
48039,861,1702,2606
48040,861,1702,2606
48041,861,1702,2606
48042,861,1702,2606
48043,861,1702,2606
48044,861,1702,2606
48045,861,1702,2606
48046,861,1702,2606
48047,861,1702,2606
48048,861,1702,2606
48049,861,1702,2606
48050,861,1704,2609
48051,861,1704,2609
48052,861,1704,2609
48053,861,1704,2609
48054,861,1704,2609
48055,861,1704,2609
48056,861,1704,2609
48057,861,1704,2609
48058,861,1704,2609
48059,861,1704,2609
48060,861,1704,2609
48061,861,1704,2609
48062,861,1704,2609
48063,861,1704,2609
48064,861,1704,2609
48065,861,1704,2609
48066,861,1704,2609
48067,861,1704,2609
48068,861,1704,2609
48069,861,1704,2609
48070,861,1704,2609
48071,861,1704,2609
48072,861,1704,2609
48073,861,1704,2609
48074,861,1704,2609
48075,861,1704,2609
48076,861,1704,2609
48077,861,1704,2609
48078,861,1705,2609
48079,861,1705,2609
48080,861,1705,2609
48081,861,1705,2609
48082,861,1705,2609
48083,861,1705,2609
48084,861,1705,2609
48085,861,1705,2609
48086,861,1705,2609
48087,861,1705,2609
48088,861,1705,2609
48089,861,1705,2609
48090,861,1705,2609
48091,861,1705,2609
48092,861,1705,2609
48093,861,1705,2609
48094,861,1705,2609
48095,861,1705,2609
48096,861,1705,2609
48097,861,1705,2609
48098,861,1705,2609
48099,861,1705,2609
48100,861,1705,2609
48101,861,1705,2609
48102,861,1705,2609
48103,861,1705,2609
48104,861,1705,2609
48105,861,1705,2609
48106,861,1706,2610
48107,861,1706,2610
48108,861,1706,2610
48109,861,1706,2610
48110,861,1706,2610
48111,861,1706,2610
48112,861,1706,2611
48113,861,1706,2611
48114,861,1706,2611
48115,861,1706,2611
48116,861,1706,2611
48117,861,1706,2611
48118,861,1706,2611
48119,861,1706,2611
48120,861,1706,2611
48121,861,1706,2611
48122,861,1706,2611
48123,861,1706,2612
48124,861,1706,2612
48125,861,1706,2612
48126,861,1706,2612
48127,861,1706,2612
48128,861,1706,2612
48129,861,1706,2612
48130,861,1706,2612
48131,861,1706,2612
48132,861,1706,2612
48133,861,1706,2612
48134,861,1707,2613
48135,861,1707,2613
48136,861,1707,2613
48137,861,1707,2613
48138,861,1707,2613
48139,861,1707,2613
48140,861,1708,2614
48141,861,1708,2614
48142,861,1708,2614
48143,861,1708,2614
48144,861,1708,2614
48145,862,1708,2614
48146,862,1708,2614
48147,862,1708,2614
48148,862,1708,2614
48149,862,1708,2614
48150,862,1708,2614
48151,862,1708,2614
48152,862,1708,2614
48153,862,1708,2614
48154,862,1708,2614
48155,862,1708,2614
48156,862,1708,2614
48157,862,1708,2614
48158,862,1708,2614
48159,862,1708,2614
48160,862,1708,2614
48161,862,1708,2614
48162,862,1708,2614
48163,862,1708,2614
48164,862,1708,2614
48165,862,1708,2614
48166,862,1708,2614
48167,862,1708,2614
48168,862,1708,2614
48169,862,1708,2614
48170,862,1708,2614
48171,862,1708,2614
48172,862,1708,2614
48173,862,1708,2614
48174,862,1708,2614
48175,862,1708,2614
48176,862,1708,2614
48177,862,1708,2614
48178,862,1708,2614
48179,862,1708,2614
48180,862,1708,2614
48181,862,1708,2614
48182,862,1708,2614
48183,862,1708,2614
48184,863,1708,2614
48185,863,1708,2614
48186,863,1708,2614
48187,863,1708,2614
48188,863,1708,2614
48189,863,1708,2614
48190,863,1708,2614
48191,863,1708,2614
48192,863,1708,2614
48193,863,1708,2614
48194,863,1708,2614
48195,863,1708,2615
48196,863,1708,2615
48197,863,1708,2615
48198,863,1708,2615
48199,863,1708,2615
48200,863,1708,2615
48201,863,1708,2615
48202,863,1708,2615
48203,863,1708,2615
48204,863,1708,2615
48205,863,1708,2615
48206,863,1708,2615
48207,863,1708,2615
48208,863,1708,2615
48209,863,1708,2615
48210,863,1708,2615
48211,863,1708,2615
48212,863,1708,2615
48213,863,1708,2615
48214,863,1708,2615
48215,863,1708,2615
48216,863,1708,2615
48217,863,1709,2615
48218,863,1709,2615
48219,863,1709,2615
48220,863,1709,2615
48221,863,1709,2615
48222,863,1709,2615
48223,864,1709,2615
48224,864,1709,2615
48225,864,1709,2615
48226,864,1709,2615
48227,864,1709,2615
48228,864,1709,2615
48229,864,1709,2615
48230,864,1709,2615
48231,864,1709,2615
48232,864,1709,2615
48233,864,1709,2615
48234,864,1709,2615
48235,864,1709,2615
48236,864,1709,2615
48237,864,1709,2615
48238,864,1709,2615
48239,864,1709,2615
48240,864,1709,2615
48241,864,1709,2615
48242,864,1709,2615
48243,864,1709,2615
48244,864,1709,2615
48245,864,1711,2615
48246,864,1711,2615
48247,864,1711,2615
48248,864,1711,2615
48249,864,1711,2615
48250,864,1711,2615
48251,864,1711,2616
48252,864,1711,2616
48253,864,1711,2616
48254,864,1711,2616
48255,864,1711,2616
48256,864,1711,2616
48257,864,1711,2616
48258,864,1711,2616
48259,864,1711,2616
48260,864,1711,2616
48261,864,1711,2616
48262,866,1711,2617
48263,866,1711,2617
48264,866,1711,2617
48265,866,1711,2617
48266,866,1711,2617
48267,866,1711,2617
48268,866,1711,2617
48269,866,1711,2617
48270,866,1711,2617
48271,866,1711,2617
48272,866,1711,2617
48273,866,1711,2617
48274,866,1711,2618
48275,866,1711,2618
48276,866,1711,2618
48277,866,1711,2618
48278,866,1711,2618
48279,866,1711,2618
48280,866,1711,2618
48281,866,1711,2618
48282,866,1711,2618
48283,866,1711,2618
48284,866,1711,2618
48285,866,1711,2618
48286,866,1711,2618
48287,866,1711,2618
48288,866,1711,2618
48289,866,1711,2618
48290,866,1711,2618
48291,866,1711,2618
48292,866,1711,2618
48293,866,1711,2618
48294,866,1711,2618
48295,866,1711,2618
48296,866,1711,2618
48297,866,1711,2618
48298,866,1711,2618
48299,866,1711,2618
48300,866,1711,2618
48301,866,1711,2618
48302,866,1711,2618
48303,866,1711,2618
48304,866,1711,2618
48305,866,1711,2618
48306,866,1711,2618
48307,866,1712,2618
48308,866,1712,2618
48309,866,1712,2618
48310,866,1712,2618
48311,866,1712,2618
48312,866,1712,2618
48313,866,1713,2618
48314,866,1713,2618
48315,866,1713,2618
48316,866,1713,2618
48317,866,1713,2618
48318,866,1713,2618
48319,866,1713,2618
48320,866,1713,2618
48321,866,1713,2618
48322,866,1713,2618
48323,866,1713,2618
48324,866,1713,2618
48325,866,1713,2618
48326,866,1713,2618
48327,866,1713,2618
48328,866,1713,2618
48329,866,1713,2618
48330,866,1713,2618
48331,866,1713,2618
48332,866,1713,2618
48333,866,1713,2618
48334,866,1713,2618
48335,866,1713,2618
48336,866,1713,2618
48337,866,1713,2618
48338,866,1713,2618
48339,866,1713,2618
48340,866,1713,2618
48341,866,1713,2618
48342,866,1713,2618
48343,866,1713,2618
48344,866,1713,2618
48345,866,1713,2618
48346,866,1714,2618
48347,866,1714,2618
48348,866,1714,2618
48349,866,1714,2618
48350,866,1714,2618
48351,866,1714,2618
48352,866,1715,2619
48353,866,1715,2619
48354,866,1715,2619
48355,866,1715,2619
48356,866,1715,2619
48357,866,1715,2620
48358,866,1715,2620
48359,866,1715,2620
48360,866,1715,2620
48361,866,1715,2620
48362,866,1715,2620
48363,867,1715,2620
48364,867,1715,2620
48365,867,1715,2620
48366,867,1715,2620
48367,867,1715,2620
48368,867,1715,2620
48369,867,1715,2620
48370,867,1715,2620
48371,867,1715,2620
48372,867,1715,2620
48373,867,1715,2620
48374,868,1716,2620
48375,868,1716,2620
48376,868,1716,2620
48377,868,1716,2620
48378,868,1716,2620
48379,868,1716,2620
48380,868,1716,2620
48381,868,1716,2620
48382,868,1716,2620
48383,868,1716,2620
48384,868,1716,2620
48385,868,1716,2620
48386,868,1716,2620
48387,868,1716,2620
48388,868,1716,2620
48389,868,1716,2620
48390,868,1716,2620
48391,868,1716,2622
48392,868,1716,2622
48393,868,1716,2622
48394,868,1716,2622
48395,868,1716,2622
48396,868,1716,2622
48397,868,1716,2622
48398,868,1716,2622
48399,868,1716,2622
48400,868,1716,2622
48401,868,1716,2622
48402,868,1716,2622
48403,868,1716,2622
48404,868,1716,2622
48405,868,1716,2622
48406,868,1716,2622
48407,869,1717,2624
48408,869,1717,2624
48409,869,1717,2624
48410,869,1717,2624
48411,869,1717,2624
48412,869,1717,2624
48413,869,1717,2624
48414,869,1717,2624
48415,869,1717,2624
48416,869,1717,2624
48417,869,1717,2624
48418,869,1717,2624
48419,869,1717,2624
48420,869,1717,2624
48421,869,1717,2624
48422,869,1717,2624
48423,869,1717,2624
48424,869,1717,2624
48425,869,1717,2624
48426,869,1717,2624
48427,869,1717,2624
48428,869,1717,2624
48429,869,1717,2624
48430,869,1717,2624
48431,869,1717,2624
48432,869,1717,2624
48433,869,1717,2624
48434,869,1717,2624
48435,869,1719,2624
48436,869,1719,2624
48437,869,1719,2624
48438,869,1719,2624
48439,869,1719,2624
48440,869,1719,2624
48441,869,1719,2624
48442,869,1719,2624
48443,869,1719,2624
48444,869,1719,2624
48445,869,1719,2624
48446,869,1721,2626
48447,869,1721,2626
48448,869,1721,2626
48449,869,1721,2626
48450,869,1721,2626
48451,869,1721,2626
48452,869,1721,2626
48453,869,1721,2626
48454,869,1721,2626
48455,869,1721,2626
48456,869,1721,2626
48457,869,1721,2626
48458,869,1721,2626
48459,869,1721,2626
48460,869,1721,2626
48461,869,1721,2626
48462,869,1721,2626
48463,869,1721,2626
48464,869,1721,2626
48465,869,1721,2626
48466,869,1721,2626
48467,869,1721,2626
48468,869,1721,2626
48469,869,1721,2628
48470,869,1721,2628
48471,869,1721,2628
48472,869,1721,2628
48473,869,1721,2628
48474,870,1721,2628
48475,870,1721,2628
48476,870,1721,2628
48477,870,1721,2628
48478,870,1721,2628
48479,870,1721,2628
48480,870,1721,2628
48481,870,1721,2628
48482,870,1721,2628
48483,870,1721,2628
48484,870,1721,2628
48485,870,1721,2628
48486,870,1721,2628
48487,870,1721,2628
48488,870,1721,2628
48489,870,1721,2628
48490,870,1721,2628
48491,870,1721,2630
48492,870,1721,2630
48493,870,1721,2630
48494,870,1721,2630
48495,870,1721,2630
48496,870,1721,2630
48497,871,1721,2631
48498,871,1721,2631
48499,871,1721,2631
48500,871,1721,2631
48501,871,1721,2631
48502,872,1722,2631
48503,872,1722,2631
48504,872,1722,2631
48505,872,1722,2631
48506,872,1722,2631
48507,872,1722,2631
48508,872,1722,2631
48509,872,1722,2631
48510,872,1722,2631
48511,872,1722,2631
48512,872,1722,2631
48513,872,1722,2632
48514,872,1722,2632
48515,872,1722,2632
48516,872,1722,2632
48517,872,1722,2632
48518,872,1722,2632
48519,872,1722,2632
48520,872,1722,2632
48521,872,1722,2632
48522,872,1722,2632
48523,872,1722,2632
48524,872,1722,2632
48525,872,1722,2632
48526,872,1722,2632
48527,872,1722,2632
48528,872,1722,2632
48529,872,1722,2632
48530,872,1723,2632
48531,872,1723,2632
48532,872,1723,2632
48533,872,1723,2632
48534,872,1723,2632
48535,872,1723,2632
48536,872,1723,2632
48537,872,1723,2632
48538,872,1723,2632
48539,872,1723,2632
48540,872,1723,2632
48541,872,1723,2632
48542,872,1723,2632
48543,872,1723,2632
48544,872,1723,2632
48545,872,1723,2632
48546,872,1723,2632
48547,872,1724,2632
48548,872,1724,2632
48549,872,1724,2632
48550,872,1724,2632
48551,872,1724,2632
48552,872,1724,2632
48553,872,1724,2632
48554,872,1724,2632
48555,872,1724,2632
48556,872,1724,2632
48557,872,1724,2632
48558,873,1724,2632
48559,873,1724,2632
48560,873,1724,2632
48561,873,1724,2632
48562,873,1724,2632
48563,873,1724,2632
48564,874,1724,2634
48565,874,1724,2634
48566,874,1724,2634
48567,874,1724,2634
48568,874,1724,2634
48569,874,1725,2635
48570,874,1725,2635
48571,874,1725,2635
48572,874,1725,2635
48573,874,1725,2635
48574,874,1725,2635
48575,874,1725,2635
48576,874,1725,2635
48577,874,1725,2635
48578,874,1725,2635
48579,874,1725,2635
48580,874,1725,2635
48581,874,1725,2635
48582,874,1725,2635
48583,874,1725,2635
48584,874,1725,2635
48585,874,1725,2635
48586,874,1725,2635
48587,874,1725,2635
48588,874,1725,2635
48589,874,1725,2635
48590,874,1725,2635
48591,874,1725,2635
48592,874,1725,2635
48593,874,1725,2635
48594,874,1725,2635
48595,874,1725,2635
48596,874,1725,2635
48597,874,1726,2636
48598,874,1726,2636
48599,874,1726,2636
48600,874,1726,2636
48601,874,1726,2636
48602,874,1726,2636
48603,874,1726,2636
48604,874,1726,2636
48605,874,1726,2636
48606,874,1726,2636
48607,874,1726,2636
48608,875,1726,2639
48609,875,1726,2639
48610,875,1726,2639
48611,875,1726,2639
48612,875,1726,2639
48613,875,1726,2639
48614,875,1726,2639
48615,875,1726,2639
48616,875,1726,2639
48617,875,1726,2639
48618,875,1726,2639
48619,875,1726,2639
48620,876,1727,2639
48621,876,1727,2639
48622,876,1727,2639
48623,876,1727,2639
48624,876,1727,2639
48625,876,1727,2639
48626,876,1727,2639
48627,876,1727,2639
48628,876,1727,2639
48629,876,1727,2639
48630,876,1727,2639
48631,876,1728,2639
48632,876,1728,2639
48633,876,1728,2639
48634,876,1728,2639
48635,876,1728,2639
48636,876,1728,2639
48637,876,1728,2639
48638,876,1728,2639
48639,876,1728,2639
48640,876,1728,2639
48641,876,1728,2639
48642,876,1728,2640
48643,876,1728,2640
48644,876,1728,2640
48645,876,1728,2640
48646,876,1728,2640
48647,876,1728,2640
48648,876,1728,2641
48649,876,1728,2641
48650,876,1728,2641
48651,876,1728,2641
48652,876,1728,2641
48653,876,1728,2641
48654,876,1728,2641
48655,876,1728,2641
48656,876,1728,2641
48657,876,1728,2641
48658,876,1728,2641
48659,877,1729,2641
48660,877,1729,2641
48661,877,1729,2641
48662,877,1729,2641
48663,877,1729,2641
48664,877,1730,2641
48665,877,1730,2641
48666,877,1730,2641
48667,877,1730,2641
48668,877,1730,2641
48669,877,1730,2641
48670,877,1730,2641
48671,877,1730,2641
48672,877,1730,2641
48673,877,1730,2641
48674,877,1730,2641
48675,877,1730,2641
48676,877,1730,2641
48677,877,1730,2641
48678,877,1730,2641
48679,877,1730,2641
48680,877,1730,2641
48681,877,1730,2641
48682,877,1730,2641
48683,877,1730,2641
48684,877,1730,2641
48685,877,1730,2641
48686,877,1730,2641
48687,877,1731,2642
48688,877,1731,2642
48689,877,1731,2642
48690,877,1731,2642
48691,877,1731,2642
48692,877,1731,2642
48693,877,1731,2642
48694,877,1731,2642
48695,877,1731,2642
48696,877,1731,2642
48697,877,1731,2642
48698,879,1731,2642
48699,879,1731,2642
48700,879,1731,2642
48701,879,1731,2642
48702,879,1731,2642
48703,879,1731,2642
48704,879,1731,2642
48705,879,1731,2642
48706,879,1731,2642
48707,879,1731,2642
48708,879,1731,2642
48709,879,1731,2642
48710,879,1731,2642
48711,879,1731,2642
48712,879,1731,2642
48713,879,1731,2642
48714,879,1731,2642
48715,879,1731,2642
48716,879,1731,2642
48717,879,1731,2642
48718,879,1731,2642
48719,879,1731,2642
48720,879,1731,2642
48721,879,1731,2642
48722,879,1731,2642
48723,879,1731,2642
48724,879,1731,2642
48725,879,1731,2642
48726,879,1731,2642
48727,879,1731,2642
48728,879,1731,2642
48729,879,1731,2642
48730,879,1731,2642
48731,879,1731,2642
48732,879,1731,2643
48733,879,1731,2643
48734,879,1731,2643
48735,879,1731,2643
48736,879,1731,2643
48737,879,1731,2643
48738,879,1731,2643
48739,879,1731,2643
48740,879,1731,2643
48741,879,1731,2643
48742,879,1731,2643
48743,879,1731,2643
48744,879,1731,2643
48745,879,1731,2643
48746,879,1731,2643
48747,879,1731,2643
48748,879,1731,2643
48749,879,1731,2643
48750,879,1731,2643
48751,879,1731,2643
48752,879,1731,2643
48753,879,1731,2643
48754,879,1732,2643
48755,879,1732,2643
48756,879,1732,2643
48757,879,1732,2643
48758,879,1732,2643
48759,879,1732,2643
48760,879,1732,2643
48761,879,1732,2643
48762,879,1732,2643
48763,879,1732,2643
48764,879,1732,2643
48765,879,1732,2643
48766,879,1732,2643
48767,879,1732,2643
48768,879,1732,2643
48769,879,1732,2643
48770,879,1732,2643
48771,879,1733,2643
48772,879,1733,2643
48773,879,1733,2643
48774,879,1733,2643
48775,879,1733,2643
48776,879,1733,2643
48777,879,1734,2643
48778,879,1734,2643
48779,879,1734,2643
48780,879,1734,2643
48781,879,1734,2643
48782,879,1734,2643
48783,879,1734,2643
48784,879,1734,2643
48785,879,1734,2643
48786,879,1734,2643
48787,879,1734,2643
48788,879,1734,2643
48789,879,1734,2643
48790,879,1734,2643
48791,879,1734,2643
48792,879,1734,2643
48793,879,1734,2643
48794,879,1734,2643
48795,879,1734,2643
48796,879,1734,2643
48797,879,1734,2643
48798,879,1734,2643
48799,879,1734,2643
48800,879,1734,2643
48801,879,1734,2643
48802,879,1734,2643
48803,879,1734,2643
48804,879,1734,2643
48805,879,1734,2644
48806,879,1734,2644
48807,879,1734,2644
48808,879,1734,2644
48809,879,1734,2644
48810,879,1734,2644
48811,879,1734,2644
48812,879,1734,2644
48813,879,1734,2644
48814,879,1734,2644
48815,879,1734,2644
48816,880,1734,2644
48817,880,1734,2644
48818,880,1734,2644
48819,880,1734,2644
48820,880,1734,2644
48821,880,1734,2644
48822,880,1734,2644
48823,880,1734,2644
48824,880,1734,2644
48825,880,1734,2644
48826,880,1734,2644
48827,880,1734,2644
48828,880,1734,2644
48829,880,1734,2644
48830,880,1734,2644
48831,880,1734,2644
48832,880,1734,2644
48833,880,1734,2644
48834,880,1734,2644
48835,880,1734,2644
48836,880,1734,2644
48837,880,1734,2644
48838,880,1734,2644
48839,880,1734,2644
48840,880,1734,2644
48841,880,1734,2644
48842,880,1734,2644
48843,880,1734,2644
48844,880,1734,2644
48845,880,1734,2644
48846,880,1734,2644
48847,880,1734,2644
48848,880,1734,2644
48849,880,1734,2644
48850,881,1734,2644
48851,881,1734,2644
48852,881,1734,2644
48853,881,1734,2644
48854,881,1734,2644
48855,881,1735,2644
48856,881,1735,2644
48857,881,1735,2644
48858,881,1735,2644
48859,881,1735,2644
48860,881,1735,2645
48861,881,1735,2645
48862,881,1735,2645
48863,881,1735,2645
48864,881,1735,2645
48865,881,1735,2645
48866,881,1735,2645
48867,881,1735,2645
48868,881,1735,2645
48869,881,1735,2645
48870,881,1735,2645
48871,881,1735,2645
48872,881,1735,2645
48873,881,1735,2645
48874,881,1735,2645
48875,881,1735,2645
48876,881,1735,2645
48877,881,1735,2645
48878,881,1735,2645
48879,881,1735,2645
48880,881,1735,2645
48881,881,1735,2645
48882,881,1735,2645
48883,881,1736,2645
48884,881,1736,2645
48885,881,1736,2645
48886,881,1736,2645
48887,881,1736,2645
48888,881,1736,2645
48889,881,1736,2645
48890,881,1736,2645
48891,881,1736,2645
48892,881,1736,2645
48893,881,1736,2645
48894,882,1736,2645
48895,882,1736,2645
48896,882,1736,2645
48897,882,1736,2645
48898,882,1736,2645
48899,882,1736,2645
48900,882,1736,2645
48901,882,1736,2645
48902,882,1736,2645
48903,882,1736,2645
48904,882,1736,2645
48905,882,1736,2645
48906,882,1736,2645
48907,882,1736,2645
48908,882,1736,2645
48909,882,1736,2645
48910,883,1736,2645
48911,883,1736,2645
48912,883,1736,2645
48913,883,1736,2645
48914,883,1736,2645
48915,883,1736,2645
48916,883,1738,2645
48917,883,1738,2645
48918,883,1738,2645
48919,883,1738,2645
48920,883,1738,2645
48921,883,1739,2645
48922,883,1739,2645
48923,883,1739,2645
48924,883,1739,2645
48925,883,1739,2645
48926,883,1739,2645
48927,883,1739,2645
48928,883,1739,2645
48929,883,1739,2645
48930,883,1739,2645
48931,883,1739,2645
48932,883,1739,2645
48933,883,1739,2645
48934,883,1739,2645
48935,883,1739,2645
48936,883,1739,2645
48937,883,1739,2645
48938,883,1739,2645
48939,883,1739,2645
48940,883,1739,2645
48941,883,1739,2645
48942,883,1739,2647
48943,883,1739,2647
48944,883,1739,2647
48945,883,1739,2647
48946,883,1739,2647
48947,883,1740,2648
48948,883,1740,2648
48949,883,1740,2648
48950,883,1740,2648
48951,883,1740,2648
48952,883,1740,2648
48953,883,1740,2648
48954,883,1740,2648
48955,883,1740,2648
48956,883,1740,2648
